identifier1	identifier2	judgment	comment	annotator	lemma
22_мир_21120	22_мир_183623	1.0	comment	erykov1234	мир
22_мир_60220	22_мир_141524	1.0	comment	raskolrus	мир
22_мир_60220	22_мир_183623	4.0	comment	raskolrus	мир
22_мир_67429	22_мир_162854	3.0	comment	raskolrus	мир
22_мир_67429	22_мир_21120	3.0	comment	raskolrus	мир
22_мир_141524	22_мир_21120	2.0	comment	raskolrus	мир
22_мир_141524	22_мир_183623	1.0	comment	raskolrus	мир
22_мир_162854	22_мир_21120	2.0	comment	raskolrus	мир
22_мир_162854	22_мир_183623	1.0	comment	raskolrus	мир
22_мир_21120	22_мир_183623	1.0	comment	raskolrus	мир
22_ночь_42026	22_ночь_23594	2.0	comment	raskolrus	ночь
22_ночь_42026	22_ночь_130761	4.0	comment	erykov1234	ночь
22_ночь_42026	22_ночь_350	3.0	comment	georg_lonsh	ночь
22_ночь_23594	22_ночь_101458	4.0	comment	georg_lonsh	ночь
22_ночь_23594	22_ночь_115837	4.0	comment	georg_lonsh	ночь
22_ночь_23594	22_ночь_11965	3.0	comment	raskolrus	ночь
22_ночь_23594	22_ночь_41255	0.0	comment	erykov1234	ночь
22_ночь_23594	22_ночь_32777	4.0	comment	georg_lonsh	ночь
22_ночь_23594	22_ночь_74431	4.0	comment	georg_lonsh	ночь
22_ночь_32777	22_ночь_42026	2.0	comment	raskolrus	ночь
22_ночь_32777	22_ночь_101458	3.0	comment	raskolrus	ночь
22_ночь_32777	22_ночь_101458	4.0	comment	erykov1234	ночь
22_ночь_32777	22_ночь_6360	4.0	comment	georg_lonsh	ночь
22_ночь_32777	22_ночь_112465	0.0	comment	erykov1234	ночь
22_ночь_32777	22_ночь_56027	4.0	comment	georg_lonsh	ночь
22_ночь_12265	22_ночь_112465	4.0	comment	erykov1234	ночь
22_ночь_12265	22_ночь_42026	4.0	comment	erykov1234	ночь
22_ночь_12265	22_ночь_72418	4.0	comment	erykov1234	ночь
22_ночь_12265	22_ночь_84101	3.0	comment	raskolrus	ночь
22_ночь_12265	22_ночь_115068	4.0	comment	raskolrus	ночь
22_ночь_350	22_ночь_76791	4.0	comment	georg_lonsh	ночь
22_ночь_350	22_ночь_115068	4.0	comment	georg_lonsh	ночь
22_ночь_350	22_ночь_24596	4.0	comment	raskolrus	ночь
22_ночь_350	22_ночь_130761	4.0	comment	georg_lonsh	ночь
22_ночь_350	22_ночь_74431	4.0	comment	erykov1234	ночь
22_ночь_350	22_ночь_106354	3.0	comment	georg_lonsh	ночь
22_ночь_350	22_ночь_115837	4.0	comment	raskolrus	ночь
22_ночь_350	22_ночь_101458	4.0	comment	raskolrus	ночь
22_ночь_123731	22_ночь_111118	4.0	comment	raskolrus	ночь
22_ночь_123731	22_ночь_130761	4.0	comment	raskolrus	ночь
22_ночь_123731	22_ночь_14439	4.0	comment	georg_lonsh	ночь
22_ночь_123731	22_ночь_350	4.0	comment	raskolrus	ночь
22_ночь_123731	22_ночь_11965	3.0	comment	georg_lonsh	ночь
22_ночь_123731	22_ночь_32378	3.0	comment	raskolrus	ночь
22_ночь_123731	22_ночь_41255	4.0	comment	raskolrus	ночь
22_ночь_123731	22_ночь_61150	4.0	comment	georg_lonsh	ночь
22_ночь_123731	22_ночь_56027	4.0	comment	erykov1234	ночь
22_ночь_123731	22_ночь_24596	4.0	comment	erykov1234	ночь
22_ночь_115068	22_ночь_84101	4.0	comment	georg_lonsh	ночь
22_ночь_115068	22_ночь_90169	4.0	comment	raskolrus	ночь
22_ночь_115068	22_ночь_76791	4.0	comment	erykov1234	ночь
22_ночь_115068	22_ночь_84101	3.0	comment	raskolrus	ночь
22_ночь_71589	22_ночь_76791	0.0	comment	raskolrus	ночь
22_ночь_71589	22_ночь_123731	4.0	comment	erykov1234	ночь
22_ночь_71589	22_ночь_123731	4.0	comment	raskolrus	ночь
22_ночь_112465	22_ночь_34115	0.0	comment	erykov1234	ночь
22_ночь_112465	22_ночь_76791	4.0	comment	erykov1234	ночь
22_ночь_106354	22_ночь_14439	3.0	comment	georg_lonsh	ночь
22_ночь_106354	22_ночь_42026	2.0	comment	georg_lonsh	ночь
22_ночь_106354	22_ночь_103112	2.0	comment	erykov1234	ночь
22_ночь_106354	22_ночь_101458	4.0	comment	raskolrus	ночь
22_ночь_106354	22_ночь_81285	4.0	comment	raskolrus	ночь
22_ночь_134852	22_ночь_350	4.0	comment	erykov1234	ночь
22_ночь_134852	22_ночь_6360	3.0	comment	erykov1234	ночь
22_ночь_134852	22_ночь_123731	3.0	comment	erykov1234	ночь
22_ночь_134852	22_ночь_23594	3.0	comment	erykov1234	ночь
22_ночь_134852	22_ночь_61150	3.0	comment	erykov1234	ночь
22_ночь_134852	22_ночь_32378	4.0	comment	georg_lonsh	ночь
22_ночь_134852	22_ночь_72418	3.0	comment	raskolrus	ночь
22_ночь_134852	22_ночь_111118	4.0	comment	erykov1234	ночь
22_ночь_134852	22_ночь_123731	3.0	comment	raskolrus	ночь
22_ночь_134852	22_ночь_106354	3.0	comment	raskolrus	ночь
22_ночь_81285	22_ночь_74431	0.0	comment	raskolrus	ночь
22_ночь_81285	22_ночь_32777	3.0	comment	raskolrus	ночь
22_ночь_81285	22_ночь_134852	3.0	comment	erykov1234	ночь
22_ночь_81285	22_ночь_34115	4.0	comment	erykov1234	ночь
22_ночь_81285	22_ночь_61150	4.0	comment	erykov1234	ночь
22_ночь_103112	22_ночь_115068	3.0	comment	raskolrus	ночь
22_ночь_103112	22_ночь_123731	4.0	comment	georg_lonsh	ночь
22_ночь_103112	22_ночь_32777	4.0	comment	georg_lonsh	ночь
22_ночь_103112	22_ночь_90169	3.0	comment	raskolrus	ночь
22_ночь_103112	22_ночь_72418	4.0	comment	erykov1234	ночь
22_ночь_103112	22_ночь_11965	4.0	comment	erykov1234	ночь
22_ночь_103112	22_ночь_115068	4.0	comment	georg_lonsh	ночь
22_ночь_103112	22_ночь_81285	4.0	comment	erykov1234	ночь
22_ночь_103112	22_ночь_123731	4.0	comment	erykov1234	ночь
22_ночь_72418	22_ночь_12265	0.0	comment	raskolrus	ночь
22_ночь_72418	22_ночь_106354	3.0	comment	raskolrus	ночь
22_ночь_72418	22_ночь_130761	4.0	comment	georg_lonsh	ночь
22_ночь_84101	22_ночь_23594	3.0	comment	raskolrus	ночь
22_ночь_84101	22_ночь_134852	3.0	comment	erykov1234	ночь
22_ночь_84101	22_ночь_81285	4.0	comment	georg_lonsh	ночь
22_ночь_84101	22_ночь_76791	3.0	comment	erykov1234	ночь
22_ночь_84101	22_ночь_350	4.0	comment	georg_lonsh	ночь
22_ночь_84101	22_ночь_32777	4.0	comment	georg_lonsh	ночь
22_ночь_101458	22_ночь_81285	4.0	comment	raskolrus	ночь
22_ночь_101458	22_ночь_130761	4.0	comment	erykov1234	ночь
22_ночь_101458	22_ночь_41255	0.0	comment	erykov1234	ночь
22_ночь_101458	22_ночь_86464	3.0	comment	raskolrus	ночь
22_ночь_11965	22_ночь_81285	3.0	comment	raskolrus	ночь
22_ночь_11965	22_ночь_23594	4.0	comment	georg_lonsh	ночь
22_ночь_11965	22_ночь_350	4.0	comment	erykov1234	ночь
22_ночь_11965	22_ночь_24596	3.0	comment	erykov1234	ночь
22_ночь_31259	22_ночь_350	4.0	comment	erykov1234	ночь
22_ночь_31259	22_ночь_6360	4.0	comment	erykov1234	ночь
22_ночь_31259	22_ночь_74100	4.0	comment	georg_lonsh	ночь
22_ночь_31259	22_ночь_41255	4.0	comment	erykov1234	ночь
22_ночь_31259	22_ночь_103112	4.0	comment	georg_lonsh	ночь
22_ночь_31259	22_ночь_12265	4.0	comment	raskolrus	ночь
22_ночь_24815	22_ночь_134852	0.0	comment	erykov1234	ночь
22_ночь_24815	22_ночь_23594	3.0	comment	raskolrus	ночь
22_ночь_24815	22_ночь_112465	4.0	comment	georg_lonsh	ночь
22_ночь_24815	22_ночь_111118	2.0	comment	raskolrus	ночь
22_ночь_24815	22_ночь_42026	3.0	comment	erykov1234	ночь
22_ночь_74431	22_ночь_42026	3.0	comment	georg_lonsh	ночь
22_ночь_74431	22_ночь_115837	3.0	comment	erykov1234	ночь
22_ночь_74431	22_ночь_41255	4.0	comment	raskolrus	ночь
22_ночь_74431	22_ночь_134852	3.0	comment	raskolrus	ночь
22_ночь_74431	22_ночь_123731	4.0	comment	georg_lonsh	ночь
22_ночь_74431	22_ночь_31259	4.0	comment	erykov1234	ночь
22_ночь_74431	22_ночь_81285	4.0	comment	georg_lonsh	ночь
22_ночь_111118	22_ночь_71589	4.0	comment	raskolrus	ночь
22_ночь_111118	22_ночь_12265	3.0	comment	raskolrus	ночь
22_ночь_111118	22_ночь_31259	4.0	comment	erykov1234	ночь
22_ночь_111118	22_ночь_32777	4.0	comment	erykov1234	ночь
22_ночь_34115	22_ночь_106354	0.0	comment	raskolrus	ночь
22_ночь_34115	22_ночь_14439	3.0	comment	raskolrus	ночь
22_ночь_34115	22_ночь_111118	4.0	comment	georg_lonsh	ночь
22_ночь_34115	22_ночь_112465	4.0	comment	georg_lonsh	ночь
22_ночь_34115	22_ночь_86464	4.0	comment	erykov1234	ночь
22_ночь_74100	22_ночь_14439	4.0	comment	erykov1234	ночь
22_ночь_74100	22_ночь_90169	4.0	comment	georg_lonsh	ночь
22_ночь_24596	22_ночь_12265	4.0	comment	erykov1234	ночь
22_ночь_24596	22_ночь_72418	4.0	comment	georg_lonsh	ночь
22_ночь_24596	22_ночь_34115	4.0	comment	erykov1234	ночь
22_ночь_24596	22_ночь_61150	0.0	comment	raskolrus	ночь
22_ночь_24596	22_ночь_134852	3.0	comment	raskolrus	ночь
22_ночь_32378	22_ночь_86464	4.0	comment	erykov1234	ночь
22_ночь_32378	22_ночь_61150	0.0	comment	raskolrus	ночь
22_ночь_32378	22_ночь_123731	4.0	comment	georg_lonsh	ночь
22_ночь_32378	22_ночь_11965	3.0	comment	georg_lonsh	ночь
22_ночь_32378	22_ночь_81285	4.0	comment	raskolrus	ночь
22_ночь_32378	22_ночь_24815	4.0	comment	georg_lonsh	ночь
22_ночь_32378	22_ночь_134852	3.0	comment	raskolrus	ночь
22_ночь_32378	22_ночь_31259	4.0	comment	erykov1234	ночь
22_ночь_90169	22_ночь_34115	0.0	comment	erykov1234	ночь
22_ночь_90169	22_ночь_24596	4.0	comment	erykov1234	ночь
22_ночь_90169	22_ночь_11965	4.0	comment	erykov1234	ночь
22_ночь_90169	22_ночь_42026	3.0	comment	georg_lonsh	ночь
22_ночь_90169	22_ночь_112465	4.0	comment	raskolrus	ночь
22_ночь_90169	22_ночь_74100	4.0	comment	raskolrus	ночь
22_ночь_41255	22_ночь_130761	3.0	comment	erykov1234	ночь
22_ночь_41255	22_ночь_123731	4.0	comment	erykov1234	ночь
22_ночь_41255	22_ночь_112465	4.0	comment	georg_lonsh	ночь
22_ночь_41255	22_ночь_32777	0.0	comment	erykov1234	ночь
22_ночь_41255	22_ночь_56027	4.0	comment	erykov1234	ночь
22_ночь_41255	22_ночь_101458	4.0	comment	raskolrus	ночь
22_ночь_115837	22_ночь_32378	4.0	comment	georg_lonsh	ночь
22_ночь_115837	22_ночь_106354	4.0	comment	raskolrus	ночь
22_ночь_115837	22_ночь_24596	4.0	comment	georg_lonsh	ночь
22_ночь_115837	22_ночь_74100	4.0	comment	erykov1234	ночь
22_ночь_115837	22_ночь_72418	4.0	comment	erykov1234	ночь
22_ночь_115837	22_ночь_350	4.0	comment	erykov1234	ночь
22_ночь_115837	22_ночь_42026	3.0	comment	georg_lonsh	ночь
22_ночь_115837	22_ночь_111118	4.0	comment	georg_lonsh	ночь
22_ночь_115837	22_ночь_123731	4.0	comment	georg_lonsh	ночь
22_ночь_115837	22_ночь_61150	4.0	comment	erykov1234	ночь
22_ночь_115837	22_ночь_72418	3.0	comment	raskolrus	ночь
22_ночь_115837	22_ночь_106354	4.0	comment	georg_lonsh	ночь
22_ночь_14439	22_ночь_90169	3.0	comment	erykov1234	ночь
22_ночь_14439	22_ночь_76791	4.0	comment	erykov1234	ночь
22_ночь_14439	22_ночь_72418	3.0	comment	raskolrus	ночь
22_ночь_14439	22_ночь_41255	4.0	comment	erykov1234	ночь
22_ночь_14439	22_ночь_101458	4.0	comment	erykov1234	ночь
22_ночь_14439	22_ночь_11965	3.0	comment	georg_lonsh	ночь
22_ночь_14439	22_ночь_32378	4.0	comment	erykov1234	ночь
22_ночь_14439	22_ночь_6360	3.0	comment	raskolrus	ночь
22_ночь_56027	22_ночь_84101	3.0	comment	raskolrus	ночь
22_ночь_56027	22_ночь_23594	3.0	comment	raskolrus	ночь
22_ночь_56027	22_ночь_106354	3.0	comment	raskolrus	ночь
22_ночь_56027	22_ночь_6360	3.0	comment	georg_lonsh	ночь
22_ночь_76791	22_ночь_34115	4.0	comment	georg_lonsh	ночь
22_ночь_76791	22_ночь_34115	0.0	comment	erykov1234	ночь
22_ночь_76791	22_ночь_123731	4.0	comment	georg_lonsh	ночь
22_ночь_76791	22_ночь_115837	3.0	comment	raskolrus	ночь
22_ночь_130761	22_ночь_12265	0.0	comment	raskolrus	ночь
22_ночь_130761	22_ночь_86464	3.0	comment	raskolrus	ночь
22_ночь_130761	22_ночь_32378	4.0	comment	georg_lonsh	ночь
22_ночь_130761	22_ночь_103112	4.0	comment	erykov1234	ночь
22_ночь_130761	22_ночь_6360	4.0	comment	raskolrus	ночь
22_ночь_130761	22_ночь_81285	4.0	comment	georg_lonsh	ночь
22_ночь_86464	22_ночь_32777	4.0	comment	georg_lonsh	ночь
22_ночь_86464	22_ночь_74431	4.0	comment	erykov1234	ночь
22_ночь_86464	22_ночь_14439	4.0	comment	georg_lonsh	ночь
22_ночь_86464	22_ночь_71589	3.0	comment	erykov1234	ночь
22_ночь_86464	22_ночь_123731	4.0	comment	georg_lonsh	ночь
22_ночь_86464	22_ночь_101458	3.0	comment	erykov1234	ночь
22_ночь_6360	22_ночь_24596	4.0	comment	georg_lonsh	ночь
22_ночь_6360	22_ночь_90169	4.0	comment	raskolrus	ночь
22_ночь_6360	22_ночь_12265	0.0	comment	erykov1234	ночь
22_ночь_6360	22_ночь_103112	3.0	comment	raskolrus	ночь
22_ночь_61150	22_ночь_32378	4.0	comment	erykov1234	ночь
22_ночь_61150	22_ночь_11965	4.0	comment	raskolrus	ночь
22_ночь_61150	22_ночь_90169	4.0	comment	raskolrus	ночь
22_ночь_61150	22_ночь_84101	4.0	comment	raskolrus	ночь
22_ночь_61150	22_ночь_6360	4.0	comment	georg_lonsh	ночь
22_ночь_61150	22_ночь_23594	4.0	comment	georg_lonsh	ночь
22_ночь_61150	22_ночь_74100	4.0	comment	erykov1234	ночь
22_ночь_61150	22_ночь_56027	3.0	comment	georg_lonsh	ночь
22_ночь_61150	22_ночь_72418	4.0	comment	erykov1234	ночь
22_ночь_61150	22_ночь_24596	4.0	comment	erykov1234	ночь
22_работа_119947	22_работа_200211	0.0	comment	georg_lonsh	работа
22_работа_119947	22_работа_219967	2.0	comment	erykov1234	работа
22_работа_119947	22_работа_151578	4.0	comment	raskolrus	работа
22_работа_119947	22_работа_91791	2.0	comment	erykov1234	работа
22_работа_119947	22_работа_137457	3.0	comment	georg_lonsh	работа
22_работа_119947	22_работа_81343	3.0	comment	georg_lonsh	работа
22_работа_132721	22_работа_133705	2.0	comment	erykov1234	работа
22_работа_132721	22_работа_178729	1.0	comment	erykov1234	работа
22_работа_132721	22_работа_25024	4.0	comment	georg_lonsh	работа
22_работа_132721	22_работа_132842	1.0	comment	erykov1234	работа
22_работа_114937	22_работа_63228	0.0	comment	erykov1234	работа
22_работа_114937	22_работа_197518	4.0	comment	raskolrus	работа
22_работа_114937	22_работа_122208	3.0	comment	erykov1234	работа
22_работа_114937	22_работа_91791	3.0	comment	georg_lonsh	работа
22_работа_114937	22_работа_119947	2.0	comment	erykov1234	работа
22_работа_114937	22_работа_200211	3.0	comment	erykov1234	работа
22_работа_114937	22_работа_151578	3.0	comment	raskolrus	работа
22_работа_222420	22_работа_84078	3.0	comment	raskolrus	работа
22_работа_222420	22_работа_137457	3.0	comment	erykov1234	работа
22_работа_222420	22_работа_151578	0.0	comment	georg_lonsh	работа
22_работа_222420	22_работа_177434	3.0	comment	raskolrus	работа
22_работа_132842	22_работа_111162	3.0	comment	georg_lonsh	работа
22_работа_132842	22_работа_81343	2.0	comment	raskolrus	работа
